"Year","State","District","Democrat","Republican","Other","Total","Winner","Dperc","Rperc","Operc"
2018,"Oregon","2","145298","207597",15814,"368709","R",0.3940722901,0.5630375174,0.04289019254
2018,"Oregon","3","279019","76187",29120,"384326","D",0.7259956391,0.1982353523,0.0757690086
2018,"Oregon","4","208710","152414",11769,"372893","D",0.5597047947,0.4087338727,0.03156133261
2018,"Oregon","5","197187","149887",11395,"358469","D",0.5500810391,0.418130996,0.03178796493
2018,"Pennsylvania","1","160745","169053",0,"329798","R",0.4874044112,0.5125955888,0
2018,"Pennsylvania","2","159600","42382",0,"201982","D",0.790169421,0.209830579,0
2018,"Pennsylvania","3","287610","20387",0,"307997","D",0.9338077968,0.06619220317,0
2018,"Pennsylvania","4","211524","121467",0,"332991","D",0.6352243754,0.3647756246,0
2018,"Pennsylvania","5","198639","106075",0,"304714","D",0.6518866872,0.3481133128,0
2018,"Pennsylvania","6","177704","124124",0,"301828","D",0.5887591608,0.4112408392,0
2018,"Pennsylvania","7","140813","114437",8011,"263261","D",0.5348798341,0.4346902883,0.03042987757
2018,"Pennsylvania","8","135603","112563",0,"248166","D",0.5464205411,0.4535794589,0
2018,"Pennsylvania","9","100204","148723",0,"248927","R",0.4025437176,0.5974562824,0
2018,"Pennsylvania","10","141668","149365",0,"291033","R",0.4867764137,0.5132235863,0
2018,"Pennsylvania","11","113876","163708",0,"277584","R",0.4102397833,0.5897602167,0
2018,"Pennsylvania","12","82825","161047",0,"243872","R",0.3396248852,0.6603751148,0
2018,"Pennsylvania","13","74733","178533",0,"253266","R",0.2950771126,0.7049228874,0
2018,"Pennsylvania","14","110051","151386",0,"261437","R",0.4209465378,0.5790534622,0
2018,"Pennsylvania","15","78327","165245",0,"243572","R",0.3215763717,0.6784236283,0
2018,"Pennsylvania","16","124109","135348",2939,"262396","R",0.4729835821,0.5158157899,0.01120062806
2018,"Pennsylvania","17","183162","142417",0,"325579","D",0.5625731389,0.4374268611,0
2018,"Pennsylvania","18","231472","0",0,"231472","D",1,0,0
2018,"Rhode Island","1","116099","57567",417,"174083","D",0.6669175049,0.330687086,0.002395409086
2018,"Rhode Island","2","126476","72271",450,"199197","D",0.6349292409,0.3628116889,0.002259070167
2018,"South Carolina","1","145455","141473",505,"287433","D",0.5060483661,0.4921947028,0.00175693118
2018,"South Carolina","2","109199","144642",3298,"257139","R",0.4246691478,0.5625051042,0.01282574794
2018,"South Carolina","3","70046","153338",2820,"226204","R",0.3096585383,0.6778748386,0.01246662305
2018,"South Carolina","4","89182","145321",9447,"243950","R",0.3655749129,0.5956999385,0.0387251486
2018,"South Carolina","5","103129","141757",3693,"248579","R",0.4148741446,0.5702694113,0.01485644403
2018,"South Carolina","6","144765","58282",3386,"206433","D",0.7012686925,0.2823288912,0.01640241628
2018,"South Carolina","7","96564","142681",309,"239554","R",0.4030990925,0.5956110105,0.001289897059
2018,"South Dakota","1","121033","202695",12237,"335965","R",0.3602547884,0.6033217746,0.03642343697
2018,"Tennessee","1","47138","172835",4309,"224282","R",0.2101729073,0.7706146726,0.01921242008
2018,"Tennessee","2","86668","172856",2609,"262133","R",0.3306260562,0.659420981,0.009952962809
2018,"Tennessee","3","84731","156512",4522,"245765","R",0.3447643074,0.6368360019,0.01839969076
2018,"Tennessee","4","78065","147323",7063,"232451","R",0.3358342188,0.6337808829,0.03038489832
2018,"Tennessee","5","177923","84317",8,"262248","D",0.6784532199,0.3215162747,3.050547573e-05
2018,"Tennessee","6","70370","172810",5560,"248740","R",0.2829058455,0.6947414971,0.02235265739
2018,"Tennessee","7","81661","170071",2652,"254384","R",0.3210146865,0.6685601296,0.01042518397
2018,"Tennessee","8","74755","168030",5560,"248345","R",0.3010127041,0.6765990859,0.02238820995
2018,"Tennessee","9","145139","34901",1436,"181476","D",0.7997696665,0.1923174414,0.007912892063
2018,"Texas","1","61263","168165",3292,"232720","R",0.2632476796,0.7226065658,0.01414575455
2018,"Texas","2","119992","139188",4212,"263392","R",0.45556433,0.528444296,0.01599137407
2018,"Texas","3","138234","169520",4757,"312511","R",0.4423332299,0.5424449059,0.01522186419
2018,"Texas","4","57400","188667",3178,"249245","R",0.2302954924,0.7569540011,0.01275050653
2018,"Texas","5","78666","130617",224,"209507","R",0.3754814875,0.6234493358,0.001069176686
2018,"Texas","6","116350","135961",3731,"256042","R",0.4544176346,0.5310105373,0.01457182806
2018,"Texas","7","127959","115642",0,"243601","D",0.5252810949,0.4747189051,0
2018,"Texas","8","67930","200619",4621,"273170","R",0.2486729875,0.7344108065,0.01691620603
2018,"Texas","9","136256","0",16745,"153001","D",0.8905562709,0,0.1094437291
2018,"Texas","10","144034","157166",6627,"307827","R",0.4679056743,0.5105659997,0.02152832598
2018,"Texas","11","40631","176603",3143,"220377","R",0.1843704198,0.8013676563,0.01426192388
2018,"Texas","12","90994","172557",4940,"268491","R",0.3389089392,0.6426919338,0.01839912697
2018,"Texas","13","35083","169027",3175,"207285","R",0.1692500663,0.8154328581,0.01531707552
2018,"Texas","14","92212","138942",3374,"234528","R",0.393181198,0.5924324601,0.01438634193
2018,"Texas","15","98333","63862",2607,"164802","D",0.5966735841,0.3875074332,0.01581898278
2018,"Texas","16","124437","49127",8190,"181754","D",0.6846451797,0.2702939138,0.0450609065
2018,"Texas","17","98070","134841",4440,"237351","R",0.4131855353,0.568107992,0.01870647269
2018,"Texas","18","138704","38368",7260,"184332","D",0.7524683723,0.208146171,0.03938545668
2018,"Texas","19","50039","151946",0,"201985","R",0.247736218,0.752263782,0
2018,"Texas","20","139038","0",32925,"171963","D",0.808534394,0,0.191465606
2018,"Texas","21","168421","177654",7542,"353617","R",0.4762808349,0.502391005,0.02132816013
2018,"Texas","22","138153","152750",6502,"297405","R",0.4645281687,0.5136093879,0.02186244347
2018,"Texas","23","102359","103285",4425,"210069","R",0.4872637086,0.491671784,0.02106450738
2018,"Texas","24","125231","133317",4870,"263418","R",0.4754079068,0.5061043664,0.01848772673
2018,"Texas","25","136385","163023",5145,"304553","R",0.447820248,0.5352861407,0.01689361129
2018,"Texas","26","121938","185551",5016,"312505","R",0.3901953569,0.5937536999,0.01605094318
2018,"Texas","27","75929","125118",6374,"207421","R",0.3660622598,0.6032079683,0.03072977182
2018,"Texas","28","117494","0",21732,"139226","D",0.8439084654,0,0.1560915346
2018,"Texas","29","88188","28098",1208,"117494","D",0.7505744974,0.2391441265,0.01028137607
2018,"Texas","30","166784","0",16390,"183174","D",0.9105222357,0,0.08947776431
2018,"Texas","31","136362","144680",4965,"286007","R",0.4767785404,0.5058617446,0.01735971497
2018,"Texas","32","144067","126101",5452,"275620","D",0.5227015456,0.4575175967,0.0197808577
2018,"Texas","33","90805","26120",2299,"119224","D",0.7616335637,0.219083406,0.01928303026
2018,"Texas","34","85825","57243",0,"143068","D",0.599889563,0.400110437,0
2018,"Texas","35","138278","50553",5236,"194067","D",0.7125271169,0.2604925103,0.02698037276
2018,"Texas","36","60908","161048",0,"221956","R",0.2744147489,0.7255852511,0
2018,"Utah","1","63308","156692",34333,"254333","R",0.2489177574,0.6160899293,0.1349923132
2018,"Utah","2","105051","151489",13504,"270044","R",0.3890143828,0.5609789516,0.05000666558
2018,"Utah","3","70686","174856",13316,"258858","R",0.2730686322,0.675490037,0.05144133077
2018,"Utah","4","134964","134270",37,"269271","D",0.5012199606,0.4986426314,0.0001374080387
2018,"Vermont","1","188547","70705",13199,"272451","D",0.6920400366,0.2595145549,0.04844540853
2018,"Virginia","1","148464","183250",387,"332101","R",0.4470447243,0.5517899675,0.001165308144
2018,"Virginia","2","139571","133458",371,"273400","D",0.5105010973,0.4881419166,0.001356986101
2018,"Virginia","3","198615","0",19107,"217722","D",0.9122412985,0,0.08775870146
2018,"Virginia","4","187642","107706",4506,"299854","D",0.6257778786,0.3591948081,0.01502731329
2018,"Virginia","5","145040","165339",547,"310926","R",0.4664775541,0.5317631848,0.001759261046
2018,"Virginia","6","113133","167957",287,"281377","R",0.4020691101,0.596910906,0.001019983865
2018,"Virginia","7","176079","169295",4429,"349803","D",0.5033661804,0.4839724073,0.01266141228
2018,"Virginia","8","247137","76899",712,"324748","D",0.7610116152,0.2367959156,0.002192469238
2018,"Virginia","9","85833","160933",214,"246980","R",0.3475301644,0.6516033687,0.0008664669204
2018,"Virginia","10","206356","160841",598,"367795","D",0.5610625484,0.4373115458,0.001625905736
2018,"Virginia","11","219191","83023",6051,"308265","D",0.7110473132,0.2693234717,0.01962921512
2018,"Washington","1","197209","135534",0,"332743","D",0.5926766303,0.4073233697,0
2018,"Washington","2","210187","0",84646,"294833","D",0.71290188,0,0.28709812
2018,"Washington","3","145407","161819",0,"307226","R",0.473290021,0.526709979,0
2018,"Washington","4","83785","141551",0,"225336","R",0.3718225228,0.6281774772,0
2018,"Washington","5","144925","175422",0,"320347","R",0.4524000537,0.5475999463,0
2018,"Washington","6","206409","116677",0,"323086","D",0.6388670509,0.3611329491,0
2018,"Washington","7","329800","64881",0,"394681","D",0.8356115445,0.1643884555,0
2018,"Washington","8","164089","148968",0,"313057","D",0.5241505541,0.4758494459,0
2018,"Washington","9","240567","0",0,"240567","D",1,0,0
2018,"Washington","10","166215","103860",0,"270075","D",0.6154401555,0.3845598445,0
2018,"West Virginia","1","70217","127997",0,"198214","R",0.3542484386,0.6457515614,0
2018,"West Virginia","2","88011","110504",6277,"204792","R",0.4297579984,0.5395913903,0.03065061135
2018,"West Virginia","3","76340","98645",0,"174985","R",0.4362659657,0.5637340343,0
2018,"Wisconsin","1","137508","177492",10013,"325013","R",0.4230846151,0.5461073865,0.03080799845
2018,"Wisconsin","2","309116","0",38,"309154","D",0.9998770839,0,0.0001229160871
2018,"Wisconsin","3","187888","126980",0,"314868","D",0.5967198953,0.4032801047,0
2018,"Wisconsin","4","206487","59091",7170,"272748","D",0.7570614633,0.2166505346,0.02628800211
2018,"Wisconsin","5","138385","225619",1,"364005","R",0.3801733493,0.6198239035,2.747215011e-06
2018,"Wisconsin","6","144536","180311",0,"324847","R",0.4449356158,0.5550643842,0
2018,"Wisconsin","7","124307","194061",4419,"322787","R",0.3851053481,0.6012045095,0.01369014242
2018,"Wisconsin","8","119265","209410",0,"328675","R",0.3628660531,0.6371339469,0
2018,"Wyoming","1","59903","127963",13379,"201245","R",0.2976620537,0.6358567915,0.06648115481
2016,"Alabama","1","0","208083",7810,"215893","R",0,0.9638246724,0.03617532759
2016,"Alabama","2","112089","134886",29609,"276584","R",0.4052620542,0.4876854771,0.1070524687
2016,"Alabama","3","94549","192164",391,"287104","R",0.329319689,0.6693184351,0.001361875836
2016,"Alabama","4","0","235925",3519,"239444","R",0,0.985303453,0.014696547
2016,"Alabama","5","102234","205647",445,"308326","R",0.3315776159,0.6669791065,0.00144327757
2016,"Alabama","6","83709","245313",284,"329306","R",0.2541982229,0.7449393573,0.0008624197555
2016,"Alabama","7","229330","0",3698,"233028","D",0.9841306624,0,0.01586933759
2016,"Alaska","1","111019","155088",42091,"308198","R",0.3602197289,0.503208976,0.1365712951
2016,"Arizona","1","142219","121745",16746,"280710","D",0.5066403049,0.4337038225,0.05965587261
2016,"Arizona","2","135873","179806",0,"315679","R",0.4304150735,0.5695849265,0
2016,"Arizona","3","148973","0",2062,"151035","D",0.9863475353,0,0.01365246466
2016,"Arizona","4","81296","203487",0,"284783","R",0.285466478,0.714533522,0
2016,"Arizona","5","114940","205184",0,"320124","R",0.3590483688,0.6409516312,0
2016,"Arizona","6","122866","201578",0,"324444","R",0.3786970941,0.6213029059,0
2016,"Arizona","7","119465","39286",60,"158811","D",0.7522463809,0.2473758115,0.0003778075826
2016,"Arizona","8","0","204942",94029,"298971","R",0,0.6854912349,0.3145087651
2016,"Arizona","9","169055","108350",102,"277507","D",0.6091918402,0.3904406015,0.0003675582958
2016,"Arkansas","1","0","183866",57181,"241047","R",0,0.7627807025,0.2372192975
2016,"Arkansas","2","111347","176472",14645,"302464","R",0.3681330671,0.5834479475,0.0484189854
2016,"Arkansas","3","0","217192",63715,"280907","R",0,0.7731811596,0.2268188404
2016,"Arkansas","4","0","182885",61274,"244159","R",0,0.7490405842,0.2509594158
2016,"California","1","128588","185448",0,"314036","R",0.4094689781,0.5905310219,0
2016,"California","2","254194","76572",0,"330766","D",0.7685009947,0.2314990053,0
2016,"California","3","152513","104453",0,"256966","D",0.5935143171,0.4064856829,0
2016,"California","4","130845","220133",0,"350978","R",0.3728011442,0.6271988558,0
2016,"California","5","224526","67565",0,"292091","D",0.7686851016,0.2313148984,0
2016,"California","6","177565","57848",0,"235413","D",0.754270155,0.245729845,0
2016,"California","7","152133","145168",0,"297301","D",0.5117137177,0.4882862823,0
2016,"California","8","83035","136972",0,"220007","R",0.3774198094,0.6225801906,0
2016,"California","9","133163","98992",0,"232155","D",0.5735952273,0.4264047727,0
2016,"California","10","116470","124671",0,"241141","R",0.4829954259,0.5170045741,0
2016,"California","11","214868","83341",0,"298209","D",0.7205282201,0.2794717799,0
2016,"California","12","274035","0",64810,"338845","D",0.8087326064,0,0.1912673936
2016,"California","13","293117","29754",0,"322871","D",0.9078455482,0.09215445178,0
2016,"California","14","231630","54817",0,"286447","D",0.8086312651,0.1913687349,0
2016,"California","15","198578","70619",0,"269197","D",0.7376679532,0.2623320468,0
2016,"California","16","97473","70483",0,"167956","D",0.5803484246,0.4196515754,0
2016,"California","17","233192","0",0,"233192","D",1,0,0
2016,"California","18","230460","93470",0,"323930","D",0.7114500046,0.2885499954,0
2016,"California","19","181802","64061",0,"245863","D",0.7394443247,0.2605556753,0
2016,"California","20","180980","74811",0,"255791","D",0.7075307575,0.2924692425,0
2016,"California","21","57282","75126",0,"132408","R",0.4326173645,0.5673826355,0
2016,"California","22","76211","158755",0,"234966","R",0.3243490548,0.6756509452,0
2016,"California","23","74468","167116",0,"241584","R",0.3082488907,0.6917511093,0
2016,"California","24","166034","144780",0,"310814","D",0.5341908666,0.4658091334,0
2016,"California","25","122406","138755",0,"261161","R",0.4686993847,0.5313006153,0
2016,"California","26","169248","111059",0,"280307","D",0.6037951246,0.3962048754,0
2016,"California","27","168977","81655",0,"250632","D",0.6742036133,0.3257963867,0
2016,"California","28","210883","59526",0,"270409","D",0.7798667944,0.2201332056,0
2016,"California","29","171824","0",0,"171824","D",1,0,0
2016,"California","30","205279","77325",0,"282604","D",0.7263839153,0.2736160847,0
2016,"California","31","121070","94866",0,"215936","D",0.5606753853,0.4393246147,0
2016,"California","32","186646","0",0,"186646","D",1,0,0
2016,"California","33","219397","110822",0,"330219","D",0.664398475,0.335601525,0
2016,"California","34","159156","0",0,"159156","D",1,0,0
2016,"California","35","124044","47309",0,"171353","D",0.7239091233,0.2760908767,0
2016,"California","36","144348","88269",0,"232617","D",0.6205393415,0.3794606585,0
2016,"California","37","237272","0",0,"237272","D",1,0,0
2016,"California","38","163590","68524",0,"232114","D",0.7047829946,0.2952170054,0
2016,"California","39","112679","150777",0,"263456","R",0.4276957063,0.5723042937,0
2016,"California","40","106554","0",42743,"149297","D",0.713704897,0,0.286295103
2016,"California","41","128164","69159",0,"197323","D",0.6495137414,0.3504862586,0
2016,"California","42","104689","149547",0,"254236","R",0.4117788197,0.5882211803,0
2016,"California","43","167017","52499",0,"219516","D",0.7608420343,0.2391579657,0
2016,"California","44","178413","0",0,"178413","D",1,0,0
2016,"California","45","129231","182618",0,"311849","R",0.4144024833,0.5855975167,0
2016,"California","46","164593","0",0,"164593","D",1,0,0
2016,"California","47","154759","88109",0,"242868","D",0.6372144539,0.3627855461,0
2016,"California","48","127715","178701",0,"306416","R",0.4168026474,0.5831973526,0
2016,"California","49","154267","155888",0,"310155","R",0.4973867905,0.5026132095,0
2016,"California","50","103646","179937",0,"283583","R",0.3654873529,0.6345126471,0
2016,"California","51","145162","54362",0,"199524","D",0.7275415489,0.2724584511,0
2016,"California","52","181253","139403",0,"320656","D",0.5652568485,0.4347431515,0
2016,"California","53","198988","97968",0,"296956","D",0.670092539,0.329907461,0
2016,"Colorado","1","257254","105030",16752,"379036","D",0.6787059804,0.2770976899,0.04419632964
2016,"Colorado","2","260175","170001",27136,"457312","D",0.5689223112,0.3717396438,0.05933804492
2016,"Colorado","3","150914","204220",18903,"374037","R",0.4034734532,0.5459887658,0.05053778102
2016,"Colorado","4","123642","248230",18761,"390633","R",0.3165170377,0.6354557859,0.0480271764
2016,"Colorado","5","111676","225445",24872,"361993","R",0.3085032031,0.622788286,0.06870851094
2016,"Colorado","6","160372","191626",24419,"376417","R",0.4260487704,0.5090790267,0.0648722029
